id,track_name,track_artist,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,lyrics,similarity_score
5WSsTyBvMEFG3ac6JKb9gY,Wind of Change,Scorpions,0.07435500895991361,0.07585241917666986,0.0,1,0.06865503105285123,0.06839126592532588,0.06832854653018142,0.06964184893340207,0.07047647102143016,1.0000000000000002,1,0,0,0,0,0,0,0,0,0,0,0,"Keep your chin up when you're feeling lonely Don't let 'em get you down Ain't no use in your sitting all alone, hanging around For someone to call, oo-oo-ooh, they won't come knocking at all Don't run and hide, even if it hurts you inside So I said, ""give as good as you get"" Yeah! If you can't beat 'em, join 'em You'd better do it 'cause it makes you feel good If you can't beat 'em, join 'em You're never gonna help yourself Yeah Come on, go Get up! Hey-hey! It sure feels good Keep your big hands off of my money Don't try and pull me down You're taking me out to wine and dine me, trying to wind Me 'round and around and bind me to your legal contract (Ha ha!) Rumour has it that you can play it dirty I'll tell you what I'll do about that, that yeah! I'll play you at your own game! Yes If you can't beat 'em, join 'em You'd better do it 'cause it makes you feel good If you can't beat 'em, join 'em You're never gonna help yourself Yeah That's good Play it again! NA If you can't beat 'em, join 'em Oh, you'd better do it 'cause it makes you feel good If you can't beat 'em, join 'em It's everyone for themselves! Move on out! Hey! Hey Oh, I like it! Rock 'n' Roll ready! Yeah Woo-hoo!",0.9999996384819647
6iMoJ3UdrO2ZjzzcaN8Eom,Somebody,Sigala,0.04344312759735263,0.04511697706633832,0.0,1,0.037599084192704336,0.03785208557795906,0.0369497460366323,0.03811374480529476,0.04350084654455903,1.0000000000000002,1,0,0,0,0,0,0,0,0,0,0,0,"Double D Big full breasts on my baby Triple weight Couldn't weigh the love I've got for the girl And I just wanna know Why you ain't been going to work Boss ain't working you like this He can't take care of you like this Now you're lost Lost in the heat of it all Girl you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Got on my buttercream silk shirt and it's Versace Hand me my triple weight So I can weigh the work I got on your girl No I don't really wish I don't wish the titties would show Nor have I ever, have I ever let you get caught? Lost Lost in the heat of it all Girl you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost She's at a stove Can't believe I got her out here cooking dope (cooking dope) I promise she'll be whipping up meals for a family of her own some day Nothing wrong No, nothing wrong with a lie Nothing wrong With another short plane ride Through the sky You and I Lost Lost in the heat of it all Girl you know you're lost Lost in the thrill of it all Miami, Amsterdam, Tokyo, Spain, lost Los Angeles, India, lost on a train, lost Love lost Lost in the heat of it all Girl you know you're lost Lost in the thrill of it all",0.9999996000658793
5he7AYCR3MGloRnuWEMroT,This Picture,Placebo,0.0470261774961937,0.04977653356907814,0.0,1,0.04441026963312215,0.044190399538333085,0.04447780069741172,0.04471968469132164,0.047971612396247726,0.9999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,"You... Never knew me at all, now did you? A-A-All the details I drink to it, oh, oh, why so true? I don't know, I don't know If it's any different from before And I don't know, I don't know If you got what you were looking for Change of coast, change of heart And I, I knew it from the start You had a change of heart A change of coast, a change of heart And I, I knew it from the start You will change your heart Through Every little low he gave another chance too You got sunlight And you got two open eyes and whatever's left I don't know I don't know, it's all you've ever spoken of So, you had to go You had to go and find whatever show you were A change of coast, change of heart And I, I knew it from the start You gonna change your heart Change of coast, change of heart And I, I knew it from the start You gonna change your heart Change of coast, change of heart And I, I knew it from the start You gonna change your heart Change of coast, change of heart And I, I knew it from the start You gonna change your heart",0.9999995985139347
2L6orAlH8tBhiFTumIfMyF,Call on Me - Ryan Riback Remix,Starley,0.04311696887983931,0.04465784332608756,0.0,1,0.03730383659393373,0.03752579588916711,0.036977418851865104,0.038430142439167564,0.04354804684992067,0.9999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,Ever seen a speeding bullet Ever found yourself too deep I can't seem to break this habit Regretting what I just can't keep Comfortably numb til the dark's a familiar place Each step that I take is a journey to my faith There ain't no way I'm escaping This prison I'm in There ain't no one left to save me Cause I'm wild like I'm wild like the wind I'm wild like the wind I'm wild like the wind I can see that freight train coming I can see it all from here My pain's become my only weapon Learned to stand behind my fear Comfortably numb til the dark's a familiar place Each step that I take is a journey to my faith The good inside me is a stanger And I'm in love with my sins There ain't no one left to save me Cause I'm wild like the wind There ain't no way i'm escaping This prison I'm in There ain't no one left to save me Cause I'm wild like I'm wild like the wind I'm wild like the wind I'm wild like the wind I'm wild like the wind I'm wild like the wind,0.9999995936341055
7zxLkZbUxITHabPzGN8Xgc,Sick Feeling,boy pablo,0.05931032129267836,0.05975964190853199,0.0,1,0.0570716808572355,0.05701821739155165,0.056893111971835005,0.05895768992327425,0.05918519403256722,1.0,0,0,0,0,0,0,0,0,0,1,0,0,"Open your heart, now you're mine Here in the dark, we're fireflies Open your heart and feel the life I've never felt like this before I've never felt like this before Open your heart and feel the life We're fireflies We're fireflies We're fireflies I've never felt like this before I've never felt like this before Open your heart and feel the life We're fireflies Open your heart, now you're mine Here in the dark, we're fireflies Open your heart and feel the life I've never felt like this before I've never felt like this before Open your heart and feel the life We're fireflies We're fireflies We're fireflies I've never felt like this before I've never felt like this before Open your heart and feel the life We're fireflies We're fireflies We're fireflies",0.9999995793374041
5lIat5pyge2yKkV20FlgQ7,Little Do You Know,Campsite Dream,0.06462999871096965,0.06521502017828282,0.0,1,0.058152125412737614,0.05853288514739567,0.057708897284112215,0.05964244281167268,0.061169447997540934,1.0,1,0,0,0,0,0,0,0,0,0,0,0,"Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated Nothing's that bad If it feels good So you come back Like I knew you would And we're both wild And the night's young And you're my drug Breathe you in 'til my face numb Drop it down to that bass drum I got what you dream about Nails scratchin' my back tatt Eyes closed while you scream out And you keep me in with those hips While my teeth sink in those lips While your body's giving me life And you suffocate in my kiss Then you said I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated I can't explain it I love the pain And I love the way your breath Numbs me like novacaine And we are Always high Keep it strange Okay, yeah, I'm insane But you the same Let me paint the picture Couch by the kitchen Nothin' but your heels on Losin' our religion You're my pretty little vixen And I'm the voice inside your head That keeps telling you to listen to all the bad things I say And you said I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated The way we love, is so unique And when we touch, I'm shivering And no one has to get it Just you and me Cause we're just living Between the sheets I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated Nothing's that bad If it feels good So you come back Like I knew you would And we're both wild And the night's young And you're my drug Breathe you in 'til my face numb Drop it down to that bass drum I got what you dream about Nails scratchin' my back tatt Eyes closed while you scream out And you keep me in with those hips While my teeth sink in those lips While your body's giving me life And you suffocate in my kiss Then you said I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated I can't explain it I love the pain And I love the way your breath Numbs me like novacaine And we are Always high Keep it strange Okay, yeah, I'm insane But you the same Let me paint the picture Couch by the kitchen Nothin' but your heels on Losin' our religion You're my pretty little vixen And I'm the voice inside your head That keeps telling you to listen to all the bad things I say And you said I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated The way we love, is so unique And when we touch, I'm shivering And no one has to get it Just you and me Cause we're just living Between the sheets I want you forever Even when we're not together Scars on my body so I can take you wherever I want you forever Even when we're not together Scars on my body I can look at you whenever Am I out of my head? Am I out of my mind? If you only knew the bad things I like Don't think that I can explain it What can I say, it's complicated Don't matter what you say Don't matter what you do I only wanna do bad things to you So good, that you can't explain it What can I say, it's complicated",0.9999995779285322
4DTLlMqz8grnPEQZL0DzfE,Summertime,Sam Cooke,0.09572649572649572,0.09332429684852592,0.0,0,0.09109755638389999,0.09640423208705146,0.09085442750103542,0.09183327685530328,0.09382883391693964,1.0,0,0,0,0,0,0,1,0,0,0,0,0,"De mi tierra bella, de mi tierra santa Oigo ese grito de los tambores y los timbales al cumbanchar Y ese pregón que canta un hermano, que de su tierra vive lejano Y que el recuerdo le hace llorar, una canción que vive entonando De su dolor, de su propio llanto, y se le escucha penar La tierra te duele, la tierra te da En medio del alma cuando tú no estásLa tierra te empuja de raíz y cal La tierra suspira si no te ve másLa tierra donde naciste no la puedes olvidar Porque tiene tus raíces y lo que dejas atrásLa tierra te duele, la tierra te da En medio del alma cuando tú no estás Siguen los pregones, la melancolíaY cada noche junto a la luna sigue el guajiro entonando el son Y cada calle que va a mi pueblo, tiene un quejido, tiene un lamento Tiene nostalgia como su voz Y esa canción que sigue entonando Corre en la sangre y sigue llegando con más fuerza al corazónLa tierra te duele, la tierra te da En medio del alma cuando tú no estás La tierra te empuja de raíz y cal La tierra suspira si no te ve másTiene un quejido, tiene un lamento Nunca la olvido, la llevo en mi sentimiento, ¡si señor! Oigo ese grito, vive el recuerdo Corre en mi sangre, la llevo por dentro ¡como no! Canto de mi tierra bella y santa, sufro ese dolor que hay en su alma Aunque esté lejos yo la siento, y un día regreso, yo lo séSiguen los pregones, la melancolíaY cada noche junto a la luna sigue el guajiro entonando el son Y cada calle que va a mi pueblo, tiene un quejido, tiene un lamento Tiene nostalgia como su voz Me llega con fuerza al corazón La tierra te duele, la tierra te da En medio del alma cuando tú no estás La tierra te empuja de raíz y cal La tierra suspira si no te ve más",0.9999995546645594
5bpaHLJ08GNBKW35ZfCYJy,Hello Sunshine,Bruce Springsteen,0.08315427589170604,0.08232549573331695,0.0,1,0.07920989624900238,0.08232549573331695,0.07930428510037447,0.08043771870587511,0.0810669777150224,1.0,0,0,1,0,0,0,0,0,0,0,0,0,"NA I heard the news baby All about your disease Yeah, you may have all you want baby But I got somethin' you need. Oh, yeah! Ain't talkin' 'bout love My love is rotten to the core Ain't talkin' 'bout love Just like I told you before. Yeah, before You know you're semi-good lookin' And on the streets again Ooh yeah, you think you're really cookin' baby You better find yourself a friend, my friend Ain't talkin' 'bout love My love is rotten to the core Ain't gonna talk about love Just like I told you before! Before! Uh, before! Uh, before! Before! Ain't talkin' 'bout love Babe, it's rotten to the core Ain't talkin' bout love Just like I told you before. Uh, before I been to the edge And there I stood and looked down You know I lost a lot of friends there baby I got no time to mess around Mmm, so if you want it, got to bleed for it baby Yeah! Got to, got to bleed, baby Mmm, you got to, got to bleed, baby Hey! Got to, got to bleed baby Ain't talkin' 'bout love My love is rotten to the core Ain't talkin' 'bout love Just like I told you before! Before! Before! Ain't talkin' 'bout love Don't wanna talk about love Don't need to talk about love Ain't gonna talk about love No more! No more! Ahhh! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey! Hey, hey, hey!",0.9999995455485537
63U6DJ2Q7alA97eUkFdwDv,Sucédeme,Jotdog,0.07344200350282018,0.07269730944796106,0.0,1,0.0693158468136748,0.07012535683256796,0.06911177912925959,0.06974404589521879,0.07099416656323694,1.0,1,0,0,0,0,0,0,0,0,0,0,0,"I have climbed the highest mountains I have run through the fields Only to be with you Only to be with you I have run, I have crawled I have scaled these city walls These city walls Only to be with you But I still haven't found what I'm looking for But I still haven't found what I'm looking for I have kissed honey lips Felt the healing in her finger tips It burned like fire This burning desire I have spoke with the tongue of angels I have held the hand of a devil It was warm in the night I was cold as a stone But I still haven't found what I'm looking for But I still haven't found what I'm looking for I believe in the Kingdom Come Then all the colours will bleed into one Bleed into one But yes, I'm still running You broke the bonds And you loosed the chains Carried the cross of my shame Oh my shame, you know I believe it But I still haven't found what I'm looking for But I still haven't found what I'm looking for But I still haven't found what I'm looking for But I still haven't found what I'm looking for",0.9999995314080707
1vZEnDUseI4y5aAyTHwOdc,I Need Your Help,Deitrick Haddon,0.04666293071634571,0.047011467545070615,0.0,1,0.0434557084865301,0.04395664475212883,0.04327330822956961,0.04427101130352776,0.04476989735248693,1.0,0,1,0,0,0,0,0,0,0,0,0,0,NA I've been looking so long at these pictures of you That I almost believe that they're real I've been living so long with my pictures of you That I almost believe that the pictures are All I can feel Remembering you Standing quiet in the rain As I ran to your heart to be near And we kissed as the sky fell in Holding you close How I always held close in your fear Remembering you Running soft through the night You were bigger and brighter and wider than snow And screamed at the make-believe Screamed at the sky And you finally found all your courage To let it all go Remembering you Fallen into my arms Crying for the death of your heart You were stone white So delicate Lost in the cold You were always so lost in the dark Remembering you How you used to be Slow drowned You were angels So much more than everything Hold for the last time then slip away quietly Open my eyes But I never see anything If only I'd thought of the right words I could have held on to your heart If only I'd thought of the right words I wouldn't be breaking apart All my pictures of you Looking so long at these pictures of you But I never hold on to your heart Looking so long for the words to be true But always just breaking apart My pictures of you There was nothing in the world That I ever wanted more Than to feel you deep in my heart There was nothing in the world That I ever wanted more Than to never feel the breaking apart All my pictures of you,0.9999995266938027
5SDmwAmdAtDG9kyGniVBKN,Seigfried,Frank Ocean,0.06299801893022232,0.06278890600924499,0.0,0,0.061614571868809156,0.06675104556460489,0.06138701298701298,0.06194144838212635,0.06338322694254897,0.9999999999999999,0,0,0,0,1,0,0,0,0,0,0,0,,0.9999995164999669
4eucKRPayKSzwxaOOGfhye,Overexposed,Matt and Kim,0.06383796348367261,0.06586248266036815,0.0,1,0.058411127357252644,0.05804568290031117,0.05803622652120121,0.06101675851985153,0.06150414276609305,0.9999999999999999,1,0,0,0,0,0,0,0,0,0,0,0,,0.9999995111860296
1SN1vSPsr4V4tIUTR3s8YW,Fast Car,Jonas Blue,0.06048969029411278,0.05971003433803893,0.0,1,0.05538792030920825,0.05880596519748521,0.05491597962941461,0.0575037738665959,0.05946120796907919,1.0000000000000002,0,0,0,0,0,0,0,0,0,1,0,0,"See any angels in the city See any angels in the city See any angels in the city Tell them mothafuckas I'm forever paid California king, wrestle gators in the Everglades Drive up out that mothafuckin' swamp in the Escalade So before you put that red rag in your pocket I wanna see your fuckin' résuméStarted off on Ground Zero, then I start to levitate Rip rappers a new asshole – I never hesitate Dre Beats on, smokin' that chronic just to meditate I'ma give 'em hurricanes until another levee break You niggas is featherweights, I'm Aftermath's heavyweight Now Dre's weapon of mass destruction is 'bout to detonate When a nigga Wack found me, shit, I was sellin' weight Now a nigga's sellin' millions, now it's time to celebrate Performin' in front of millions, nigga, every race 64 in the '64, now watch the Chevy scrape Fourth album, no five mics? Then let 'em hate!But I'm not stoppin' till I'm the fuckin' king in every state Recognize my life, ridicule my fight Give me fuel for the fire burnin' when I yearn these lights In the midst of the hieroglyphs my fingertips start to write Get familiar with Cartwright, ‘cause I want that shot I'm a raging bull when the needle drops For the record, I'ma wreck it, even if my record don't pop I'ma tie a knot on a downtown buildin' Let it tow behind me, tell 'em they can find me In the dark with the ghetto children Look at my heart, nigga, fuck your feelings, this is me I'm sick of mothafuckas talkin' about ""the West died"" Can't you hear my heart beatin'? That's the motherfuckin' Westside You test me, you test God, I'm His son It say in Psalms, you come at me Then I can split you with this Tommy gun You won't have no time to run I'm from the Compton slums, and that's how the West ride I'm from the city where two of the best died Rest in peace to both of 'em, spit like I'm the ghost of 'em Damn, I said I spit like I'm the ghost of 'em Name your top 10, I'm harder than the most of 'em Matter of fact, shorten your list, nigga, top 5Game, Biggie, Hov… probably Pac, Nas No particular order, bet a mill' that I slaughter Serve niggas, give a fuck what you ordered How dare you niggas pop fly, when I'm the nigga? Sold 5 mill' out the gate, and numbers do not lie Recognize my life, ridicule my fight Give me fuel for the fire burnin' when I yearn these lights In the midst of the hieroglyphs my fingertips start to write Get familiar with Cartwright, ‘cause I want that shot I'm a raging bull when the needle drops For the record, I'ma wreck it, even if my record don't pop I'ma tie a knot on a downtown buildin' Let it tow behind me, tell 'em they can find me In the dark with the ghetto children Look at my heart, nigga, fuck your feelings, this is me I gave you The Documentary, shit was a classic Gave you Doctor's Advocate, you ripped it out the package Came with LAX, since critics said it was average I was stressed the fuck out, torn between Aftermath and Geffen, Interscope, now I got you in the scope Spill the red ink on the paper, it's like my pen is broke And this is what you all been waitin' for I'm the lost angel knockin' on Satan's door What the fuck y'all take me for? I love you ‘cause you hate me more I'm Kobe on the Lakers floor, except I give you 84 Shake you like Haiti's floor Walk up on you, like, ""What's goin' on, baby boy?"" Shots in that Mercedes door Either I'm crazy or the black Slim Shady or Could that be the reason that Baby said he would pay me more? But I still owe Jimmy one more album The best the West has ever seen, no disrespect to Calvin Recognize my life, ridicule my fight Give me fuel for the fire burnin' when I yearn these lights In the midst of the hieroglyphs my fingertips start to write Get familiar with Cartwright, ‘cause I want that shot I'm a raging bull when the needle drops For the record, I'ma wreck it, even if my record don't pop I'ma tie a knot on a downtown buildin' Let it tow behind me, tell 'em they can find me In the dark with the ghetto children Look at my heart, nigga, fuck your feelings, this is me Kendrick, and I wear pendant on my shoulder Soldier, like a lieutenant And the coupe tinted, got pulled over Johnny always lock a nigga down, knowin' damn well We don't wanna see the box like Manny Pacquiao Little nigga Mayweather size Ride like Pac in his prime; Thug Life is now on radar'Til the federal come through and raid ours Reminiscin' when the L.A. Raiders Was in my home, snapback fitted on my uncle's dome And I don't condone dickridin' I'm addicted to Westsidin'Livin' in a city where the skinny niggas die And the semi bullets fly, but it turned me to a lion Tryin'… and I mean that shit Game came through, put the city on his back I was in the city with a nigga, had seen that shit ""Compton!"" – a nigga gotta scream that shit Never went commercial, never TV-screened that shit Can't block or screen that shit Now everybody sing that shit! Red is a very emotionally and intense color. It enhances human metabolism, increases respiration rate, and raises blood pressure. It has a very high visibility, which is why stop signs, stop lights, and fire equipments are usually painted red. It also represents one third of California's gang population. Needless to say, please dress accordingly while visiting the Los Angeles area. Also, tuck your jewellry, and keep your hands inside your vehicle. Thank you! Enjoy it!",0.9999994947273283
1fQaoh3imrMunWVZh5kf90,Shepherd of Fire,Avenged Sevenfold,0.06085744624369525,0.06329085921599858,0.0,1,0.05703108869421585,0.056612482671150044,0.05706279680264283,0.05727959177653895,0.05816594401675368,1.0,0,0,1,0,0,0,0,0,0,0,0,0,"Grace, she takes the blame She covers the shame Removes the stain It could be her name Grace, it's the name for a girl It's also a thought that changed the world And when she walks on the street You can hear the strings Grace finds goodness in everything Grace, she's got the walk Not on a ramp or on chalk She's got the time to talk She travels outside of karma She travels outside of karma When she goes to work You can hear her strings Grace finds beauty in everything Grace, she carries a world on her hips No champagne flute for her lips No twirls or skips between her fingertips She carries a pearl in perfect condition What once was hurt What once was friction What left a mark No longer stings Because Grace makes beauty Out of ugly things Grace makes beauty out of ugly things",0.9999994821806637
77CCfbJgFZvKYpL2GY6XN9,Can You Hear Me,Korn,0.037829742004058364,0.04071246819338422,0.0,1,0.0336232164138242,0.033266628015589265,0.033453312719425386,0.03476181273553,0.03694398814700293,0.9999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,"Let me hold you for the last time It's the last chance to feel again But you broke me, now I can't feel anything When I love you, it's so untrue I can't even convince myself When I'm speaking it's the voice of someone else Oh, it tears me up I tried to hold on but it hurts too much I tried to forgive but it's not enough To make it all okay You can't play on broken strings You can't feel anything That your heart don't want to feel I can't tell you something that ain't real Oh, the truth hurts and lies worse How can I give anymore When I love you a little less than before? Oh, what are we doing? We are turning into dust Playing house in the ruins of us Running back through the fire When there's nothing left to save It's like chasing the very last train When it's too late, too late Oh, it tears me up I tried to hold on but it hurts too much I tried to forgive but it's not enough To make it all okay You can't play on broken strings You can't feel anything That your heart don't want to feel I can't tell you something that ain't real Oh, the truth hurts and lies worse How can I give anymore? When I love you a little less than before? But we're running through the fire When there's nothing left to save It's like chasing the very last train When we both know it's too late, too late You can't play on broken strings You can't feel anything That your heart don't want to feel I can't tell you something that ain't real Oh, the truth hurts and lies worse So how can I give anymore When I love you a little less than before? Oh, you know that I love you a little less than before Let me hold you for the last time It's the last chance to feel again",0.9999994344716667
3UNuVVGosJLfLCsWHEhr5U,Sorry,Aquilo,0.0613951861255254,0.06126267471629307,0.0,1,0.05997466381855477,0.06336165543853325,0.05969904008735152,0.06038279895899037,0.060605418126500686,0.9999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,"Could you tell where my head was at when you found me? Me and you went to hell and back just to find peace Man, I thought I had everything, I was lonely Now you're my everything, I was lonely I mixed a lot of love with a lot of drugs, then I found you She liked petty crimes, she had green eyes like Mountain Dew And where she go, I'll never know, her friends bounced too I guess it's their loss 'cause they'll never know what we'll amount to Would you be my light, be my yellow? P.Y.T. walking down Portobello Put a smile on this face at the end of the day MDMA helped us fly away Who'd have known, who'd have known you would save my life? Who'd have known, who'd have known you would fly my kite? Could you tell, could you tell? Could you tell, could you tell? Could you tell where my head was at when you found me? Me and you went to hell and back just to find peace Man, I thought I had everything, I was lonely Now you're my everything, I was lonely Yeah-eah-eah-eah Yeah-eah-eah-eah Yeah-eah-eah-eah, yeah Yeah-eah-eah-eah I remember, I remember, I was all alone Late night you would call my phone Just to check if I was blessed 'cause you knew I was low Head gone, rollin' off the throne I remember, I remember, we was in the park Late night, made love on the grass Got my head in the clouds, countin' all my stars In my ears, said the world was ours Went to hell and back just to heal my wounds 'Cause it gets like that, wrong side of the moon No Tutankhamun, you're my Cleopatra No side thing, don't need a backup Need a real one, don't need an actor I lost once they think you won a BAFTA Come and be my girl, yeah Could you tell where my head was at when you found me? Me and you went to hell and back just to find peace Man, I thought I had everything, I was lonely Now you're my everything, I was lonely Yeah-eah-eah-eah (Just like we say) Yeah-eah-eah-eah (Just like we say) Yeah-eah-eah-eah, yeah (Just like we say) Yeah-eah-eah-eah",0.9999994189221216
2qIOlORAibicgvcVBv992k,Still Swingin',Papa Roach,0.04735820751730687,0.04954651178794093,0.0,1,0.04382939484441019,0.043436642398051166,0.04343680067163049,0.044385416810030415,0.048108286654096534,1.0,0,1,0,0,0,0,0,0,0,0,0,0,Drop! Drop! Drop! Drop! Drop!,0.9999994078389955
5KcZcZOfq0Kwpa6fhiaGZu,Wild Side,Cross My Heart Hope To Die,0.0292374040729111,0.031888835324621174,0.0,1,0.026849813031752025,0.0264748342041146,0.02641662076064155,0.027934489452906146,0.028768354809709316,1.0,0,0,0,0,1,0,0,0,0,0,0,0,"I heard sirens in my head From the first time that we met Thought it was a false alarm Yeah, we started as a spark Didn't think we'd come this far But here we are, oh I'm dancing in flames I'm dancing in flames I ain't scared of the blaze Don't rescue me And now I'm burning in your arms Endless fire in my heart No, it's not a false alarm No, it's not a false alarm But here we are I never get my hopes up Cause then I'll never get let down But you were something special I didn't notice until now I heard sirens in my head From the first time that we met Thought it was a false alarm Yeah, we started as a spark Didn't think we'd come this far But here we are, oh I'm dancing in flames I'm dancing in flames I ain't scared of the blaze Don't rescue me And now I'm burning in your arms Endless fire in my heart No, it's not a false alarm No, it's not a false alarm No, it's not a false alarm No, no No, it's not a false alarm No, no No, it's not a false alarm Maybe I'm too careful Didn't trust the signs Didn't wanna jump Too scared of the height And now I'm burning in your arms Endless fire in my heart No, it's not a false alarm No, it's not a false alarm Oh, no, it's not a false alarm No, no No, it's not a false alarm No, it's not a false alarm No, it's not a false alarm",0.9999994037250393
6y67LQI1ClG9nJlvpEuqUt,Find Our Way,Midnight Kids,0.049629439054550896,0.05029337803855827,0.0,1,0.045435004523084334,0.047479936593827037,0.04518934709900161,0.04599105342219051,0.04831815956113634,1.0000000000000002,0,0,0,0,0,0,0,0,0,0,0,1,"Hey It's the greatest show on earth, man Shawty L-O, man Bigger than Ringling Bros Bring your top hat Hey L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know Shawty Lo, I got flavor Lets you know the kid got paper Like 40, don't save her Bankhead, been pulling capers The way you drop would have thought I had a taser Call me street like a razor Shawty Lo, ATL, I'm the mayor Street nigga, but my gear be tailor Every day and then, shawty might rock gators Millionaire plus I got acres Yeah, no more nosy-ass neighbors Big ups to all my haters L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know Rep where you from if you get, get, get it I'm the man and they know that I got cash, I'm talking throwback A hundred grand, what's that? I hit club and I blow that All these hoes know Lo that I'm picture perfect, made for Kodak Let's talk money, I got plenty Dope boys let's get, get, get it L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know Rep where you from, if you get, get, get it L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know Rep where you from, if you get, get, get it Hey, hey, hey, hey, how you doing? It's L-OYou said they see three, I'm the one in the middle And I don't need this beat, I could rock it acapello Pop one, pop two, all I needed was some skittles Yeah, now I'm geeked Screaming, ""Yes, sir"", just like GA-Town fitted, who but me L-O, she know, he know, they know, I am L-O, L-O, they know, they know L-O, L-O, they know, they know L-O, L-O, they know, they know Rep where you from, if you get, get, get it They know, they know They know, they know They know, they know",0.9999994010085519
3t0J8vI9StQD8KIBkT2Cp5,Tired - Kygo Remix,Alan Walker,0.06082871413778401,0.0619099104586709,0.0,1,0.0567963087043918,0.05647347261984529,0.05627550709630262,0.05695696534080527,0.0588795151367485,1.0,0,0,1,0,0,0,0,0,0,0,0,0,"Hot and dangerous If you're one of us, then roll with us 'Cause we make the hipsters fall in love When we've got our hot-pants on and up And yes, of course we does We're running this town just like a club And no, you don't wanna mess with us Got Jesus on my necklace Got that glitter on my eyes Stockings ripped all up the side Looking sick and sexy-fied So let's go, oh-oh Let's go! Tonight we're going hard Just like the world is ours We're tearing it apart You know we're superstars We are who we are We're dancing like we're dumb Our bodies go numb We'll be forever young You know we're superstars We are who we are DJ, turn it up It's about damn time to live it up I'm so sick of being so serious It's making my brain delirious I'm just talking truth I'm telling you 'bout the shit we do We're selling our clothes, sleeping in cars Dressing it down, hitting on dudes Hard Got that glitter on my eyes Stockings ripped all up the side Looking sick and sexy-fied So let's go, oh-oh Let's go! Tonight we're going hard Just like the world is ours We're tearing it apart You know we're superstars We are who we are We're dancing like we're dumb Our bodies go numb We'll be forever young You know we're superstars We are who we are DJ, turn it up DJ, turn it up DJ, turn it up DJ, turn it up Tonight we're going hard Just like the world is ours We're tearing it apart You know we're superstars We are who we are We're dancing like we're dumb Our bodies go numb We'll be forever young You know we're superstars We are who we are",0.9999993865791272
